SMILES,FORMULA,DRUGBANK_ID,GENERIC_NAME
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=C(F)C(=O)NC1=O,C9H11FN2O6,DB01629,5-fluorouridine
CCCCCC1=CC=C(C=C1)C(=O)NC1=CC=C(C=C1)S(=O)(=O)N(CCN1CCOCC1)[C@H](C(C)C)C(=O)NO,C29H42N4O6S,DB01630,SC-74020
CCCCCCCCC(=O)OC,C10H20O2,DB01631,Methyl nonanoate
O[C@H]1[C@@H](O)[C@@H](OP(O)(=O)OP(O)(O)=O)O[C@@H]1COP(O)(O)=O,C5H13O14P3,DB01632,5-O-phosphono-alpha-D-ribofuranosyl diphosphate
[H][C@]1(F)[C@@H](O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@@H]1O,C18H31FO15,DB01633,Deoxy-2-fluoro-beta-D-cellotrioside
[H][C@](N)(C[C@]1([H])C=C(NNC2=CC=CC=N2)C(O)=CC1=O)C(O)=O,C14H16N4O4,DB01634,2-Oxy-4-Hydroxy-5-(2-Hydrazinopyridine)Phenylalanine
CC1(C)N[C@@H](CS1)C(O)=O,C6H11NO2S,DB01635,"2,2-Dimethylthiazolidine-4-Carboxylic Acid;(Dmt)Thiazolidine"
CC(C)CCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCO,C20H42O,DB01637,"3,7,11,15-tetramethyl-hexadecan-1-ol"
OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,C6H14O6,DB01638,Sorbitol
CC1=C(O)C(C=O)=C(COP(O)(O)=O)C=[N+]1C,C9H13NO6P,DB01639,N-Methyl-Pyridoxal-5'-Phosphate
C[C@@H]1CC(=O)NN=C1C1=CC=C(NC2=C(CC3=CC(I)=CC=C3)C(=O)CCC2)C=C1,C24H24IN3O2,DB01640,"6-(4-{[2-(3-iodobenzyl)-3-oxocyclohex-1-en-1-yl]amino}phenyl)-5-methyl-4,5-dihydropyridazin-3(2H)-one"
[H]N([H])C1=C2C(\C=C3/N=C(N(CC(O)=O)C3=O)[C@@]([H])(N([H])[H])[C@@]([H])(C)O)=CN([H])C2=CC=C1,C17H19N5O4,DB01641,"{(4Z)-2-[(1R,2R)-1-Amino-2-hydroxypropyl]-4-[(4-amino-1H-indol-3-yl)methylene]-5-oxo-4,5-dihydro-1H-imidazol-1-yl}acetic acid"
CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,C7H14O6,DB01642,methyl beta-D-glucopyranoside
CC1=CN([C@H]2C[C@H](O)[C@@H](COP(O)(O)=O)O2)C(=O)NC1=O,C10H15N2O8P,DB01643,Thymidine monophosphate
OC(=O)CCC1C2=CC=C(O)C=C2OC2=C1C=CC(O)=C2,C16H14O5,DB01644,"3,6-dihydroxy-xanthene-9-propionic acid"
OC1=CC=C(C=C1)C1=COC2=CC(O)=CC(O)=C2C1=O,C15H10O5,DB01645,Genistein
CSCC[C@H](NC(C)=O)C(O)=O,C7H13NO3S,DB01646,N-Acetylmethionine
CCCOC1=CC(=CC=C1OC)[C@]1(C)CNC(=O)O1,C14H19NO4,DB01647,Daxalipram
CO[C@@H]1O[C@H](CO)[C@@H](S)[C@H](O)[C@H]1O,C7H14O5S,DB01648,Methyl 4-thio-beta-D-glucopyranoside
CN1C=[N+]([C@@H]2O[C@H](CO[P@](O)(=O)O[P@](O)(=O)O[P@](O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)N3C=NC4=C(N)N=CN=C34)[C@@H](O)[C@H]2O)C2=C1C(=O)N=C(N)N2,C21H30N10O17P3,DB01649,7-methyl-GpppA
OC(=O)\C=C\C1=CC=CC=C1O,C9H8O3,DB01650,trans-2-hydroxycinnamic acid
[H][C@@]12CO[C@](C)(O[C@]1([H])[C@H](O)[C@@H](O)[C@H](OC)O2)C(O)=O,C10H16O8,DB01651,"Methyl 4,6-O-[(1R)-1-carboxyethylidene]-beta-D-galactopyranoside"
CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C1=CC=C(O)C=C1,C28H40N7O18P3S,DB01652,4-hydroxybenzoyl-CoA
O[C@@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H](O)C(O)=O,C6H13O10P,DB01655,L-gulonic acid 6-phosphate
FC(F)OC1=C(OCC2CC2)C=C(C=C1)C(=O)NC1=C(Cl)C=NC=C1Cl,C17H14Cl2F2N2O3,DB01656,Roflumilast
NC(CC1C\C(=N/C2CC2C2=CC=CC=C2)C(O)=CC1=O)C(O)=O,C18H20N2O4,DB01657,"2-amino-3-[4-hydroxy-6-oxo-3-(2-phenyl-cyclopropylimino)-cyclohexa-1,4-dienyl]-propionic acid"
CC1=C(CCO[P@](O)(=O)O[P@](O)([O-])=O)SC=[N+]1CC1=CC=C(C)N=C1N,C13H19N3O7P2S,DB01658,1'-Deazo-Thiamin Diphosphate
N[C@@H](CC1=CC=C2C=CC3=C(N=CC=C3)C2=N1)C(O)=O,C15H13N3O2,DB01659,"3-(1,10-Phenanthrol-2-Yl)-L-Alanine"
O[C@@H]1[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)O[C@H]([C@@H]1O)N1C=NC2=C1N=CN(C1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O)C2=N,C15H25N5O20P4,DB01661,1-(5-phospho-D-ribosyl)-ATP
[H][C@@](C)(CC1=CC=CC=C1O)C(O)=O,C10H12O3,DB01662,Trans-O-Hydroxy-Alpha-Methyl Cinnamate
CC1=CC2=C3C=C(CCCCCCCCC(=O)N[C@H]4[C@H]5C[C@@H]6C[C@@H](C[C@H]4C6)C5)C=CN3[Ru++]34(N5C=CC=CC5=C5C=CC=CN35)(N3C=CC=CC3=C3C=CC=CN43)N2C=C1,C50H57N7ORu,DB01663,"lambda-bis(2,2'-bipyridine)-(5-methyl-2-2'-bipyridine)-C9-adamantane ruthenium (II)"
N[C@@H](CC1=CONC1=O)C(O)=O,C6H8N2O4,DB01664,(S)-DES-ME-AMPA
NC1N=C2C=CC=CC2=N1,C7H7N3,DB01665,2H-Benzimidazol-2-amine
[H][C@]1(OS(O)(=O)=O)[C@]([H])(OS(O)(=O)=O)[C@@]([H])(OS(O)(=O)=O)[C@]([H])(OS(O)(=O)=O)[C@]([H])(OS(O)(=O)=O)[C@]1([H])OS(O)(=O)=O,C6H12O24S6,DB01666,D-Myo-Inositol-Hexasulphate
NC1=NC2=C(N=NN2)C(=O)N1,C4H4N6O,DB01667,8-azaguanine
[H][C@]12CC(=O)O[C@]1([H])C1=C(C(=O)C3=C(C=CC=C3O)C1=O)[C@]([H])(C)O2,C16H12O6,DB01668,Nanaomycin D
CC(C)[C@H]1OC(=O)C2=CCCN2C(=O)C2=COC(=N2)CC(=O)C[C@H](O)\C=C(/C)\C=C\CNC(=O)\C=C\[C@H]1C,C28H35N3O7,DB01669,Virginiamycin M1
CCCOC(C)=O,C5H10O2,DB01670,Propyl acetate
O[Hg]C1=CC=C(C=C1)C(O)=O,C7H6HgO3,DB01671,p-Hydroxymercuribenzoic acid
OC(=O)C1=C(O)C(O)=CC=C1,C7H6O4,DB01672,"2,3-Dihydroxy-Benzoic Acid"
C[C@H](NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@@H]1NC(C)=O)C(O)=O,C23H36N4O20P2,DB01673,Uridine-5'-Diphosphate-N-Acetylmuramoyl-L-Alanine
[H][C@@](C)(O)[C@]([H])(N)C1=NC(CC2=CNC3=CC=CC(F)=C23)=C(O)N1CC(O)=O,C17H19FN4O4,DB01674,[2-(1-Amino-2-Hydroxy-Propyl)-4-(4-Fluoro-1h-Indol-3-Ylmethyl)-5-Hydroxy-Imidazol-1-Yl]-Acetic Acid
CC(=C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,C25H40N7O17P3S,DB01675,Methacrylyl-Coenzyme A
CC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,C7H5N3O6,DB01676,Trinitrotoluene
OC(=O)\C=C\C(O)=O,C4H4O4,DB01677,Fumaric acid
CC(=O)N[C@@H](CC1=CC=C(OP(O)(O)=O)C(C=O)=C1)C(=O)N[C@H]1CCCCN(CC2=CC=C(C=C2)C2=CC=CC=C2)C1=O,C31H34N3O8P,DB01678,RU84687
CCCO[P@](O)(=O)OP(O)(O)=O,C3H10O7P2,DB01679,Propyl Trihydrogen Diphosphate
OC(=O)C1=C(C(O)=O)C(C(O)=O)=C(C(O)=O)C(C(O)=O)=C1C(O)=O,C12H6O12,DB01681,Benzene Hexacarboxylic Acid
CC1=C(CCO[P@](O)(=O)O[P@](O)([O-])=O)SC=[N+]1CC1=C(C)N=C(C)N=C1N,C13H20N4O7P2S,DB01682,6'-Methyl-Thiamin Diphosphate
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O)C1CCNC(=N)N1)C(=O)N[C@@H](CC1=CC=CC=C1)C=O,C31H41N7O6,DB01683,Chymostatin
OC[C@@H](O)CSO,C3H8O3S,DB01684,1-Hydroxy-1-Thio-Glycerol
N#CC1=NC=CC(=C1)C1=NNC(=N1)C1=CC=NC=C1,C13H8N6,DB01685,Topiroxostat
N[C@@H](CCC\N=C(/N)N(C)C)C(O)=O,C8H18N4O2,DB01686,"N,N-dimethylarginine"
OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@H](O)[C@H](O)O[C@@H]2CO)[C@@H](O)[C@@H](O)[C@@H]1O,C12H22O11,DB01687,beta-Mannobiose
CC1=CC=C(O)C=C1,C7H8O,DB01688,P-Cresol
CC1=CC=CC=C1CC(=O)NC1=CC(C)=C(C(C)=C1)S(=O)(=O)NCC(O)=O,C19H22N2O5S,DB01689,Inhibitor Idd 384
[H][C@]1(COP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])(N3C=NC4=C(N)N=CN=C34)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,C20H27N10O16P3,DB01690,Bis(Adenosine)-5'-Triphosphate
CN(CC1=CN(C)C2=CC=CC=C12)C(=O)\C=C\C1=CN=C2NC(=O)CCC2=C1,C22H22N4O2,DB01691,Indole Naphthyridinone
[H][C@](O)(CS)[C@]([H])(O)CS,C4H10O2S2,DB01692,Dithioerythritol
O[C@@H]([C@H](O)C(O)=O)C(O)=O,C4H6O6,DB01694,D-tartaric acid
ONC(=O)CCCP(O)(O)=O,C4H10NO5P,DB01695,N-Hydroxy-4-phosphonobutanamide
[H][C@@]1(O)O[C@]([H])(CO)[C@@]([H])(O[C@]2([H])O[C@]([H])(CO)[C@@]([H])(O[C@]3([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O,C18H32O16,DB01697,beta-cellotriose
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,C27H30O16,DB01698,Rutin
[H]\C(C)=C(/N)CCC(O)=O,C6H11NO2,DB01699,(4e)-4-Aminohex-4-Enoic Acid
NC(=O)C1=C(N)N(C=N1)[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O,C9H15N4O8P,DB01700,AICA ribonucleotide
C[C@@H](Cl)CCl,C3H6Cl2,DB01701,"1,2-Dichloro-Propane"
OC(=O)CC1=CC(O)=C(O)C=C1,C8H8O4,DB01702,"2-(3,4-Dihydroxyphenyl)Acetic Acid"
N1(C(=O)C=CC1=O)CCC12[Fe]3456789%10C%11C3C4C5C6%11.C7(C8C19)C2%10,C16H15FeNO2,DB01703,N-(2-ferrocenylethyl)maleimide
[H]\C(=C(\[H])C1=C(O)C=C(O)C=C1)C(O)=O,C9H8O4,DB01704,"2,4-Dihydroxy-Trans Cinnamic Acid"
NC(=[NH2+])C1=CC2=C(C=C1)N=C(CC1=NC3=C(N1)C=C(C=C3)C([NH3+])=[NH2+])N2,C17H19N8,DB01705,Bis(5-Amidino-Benzimidazolyl)Methane
[H]N1C=NC2=C1C(Cl)=NC(Br)=N2,C5H2BrClN4,DB01706,2-Bromo-6-chloro-purine
CCCCCCCCCCCC(=O)OCC(O)COP(O)(=O)OCC[N+](C)(C)C,C20H43NO7P,DB01707,"L-Alfa-Lysophosphatidylcholine, Lauroyl"
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@]([H])(O)CC[C@]12C,C19H28O2,DB01708,Prasterone
OC[C@@H](OP(O)(O)=O)C(O)=O,C3H7O7P,DB01709,2-phospho-D-glyceric acid
[Fe+5].[H]C1=C([H])/C2=C([H])/C3=N/C(/C([H])=C3[H])=C([H])\C3=C([H])C([H])=C([N-]3)/C([H])=C3\N=C(C([H])=C3[H])\C(\[H])=C\1/[N-]\2,C20H12FeN4,DB01710,Porphyrin Fe(III)
OCC1=C(F)C(F)=C(F)C(F)=C1F,C7H3F5O,DB01711,"2,3,4,5,6-Pentafluorobenzyl Alcohol"
CCOC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H]1CSCCN1S(=O)(=O)C1=CC=C(C)C=C1,C23H28N2O5S2,DB01712,"(3R)-4-(p-toluenesulfonyl)-1,4-thiazane-3-carboxylicacid-L-phenylalanine ethyl ester"
O[C@@H]1[C@@H](COP(O)(=O)OP(O)(=O)O[C@H]2OC[C@@H](O)[C@H](O)[C@H]2O)O[C@H]([C@@H]1O)N1C=CC(=O)NC1=O,C14H22N2O16P2,DB01713,UDP-alpha-D-xylose
CNCCCC[C@H](N)C(O)=O,C7H16N2O2,DB01714,Epsilon-N-methyllysine
C[C@H](N)[C@H](N)CCCCCC(O)=O,C9H20N2O2,DB01715,"7,8-Diamino-Nonanoic Acid"
[H]N([C@@H]1[C@@H](O)C[C@@](CC=C)(O[C@@]1([H])[C@H](O)[C@H](O)CO)C(O)=O)C(C)=O,C14H23NO8,DB01716,2-propenyl-N-acetyl-neuramic acid
[H][C@]1(COP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])(N3C=NC4=C(N)N=CN=C34)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,C20H29N10O22P5,DB01717,Bis(Adenosine)-5'-Pentaphosphate
CCCCCCCCCCCCCCCC[N+](C)(C)C,C19H42N,DB01718,Cetrimonium
[H][C@]1(S)O[C@]([H])(CO)[C@@]([H])(O[C@@]2([H])O[C@]([H])(CO)[C@@]([H])(S[C@@]3([H])O[C@]([H])(CO)[C@@]([H])(O[C@@]4([H])O[C@]([H])(CO)[C@@]([H])(S[C@@]5([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]5([H])O)[C@]([H])(O)[C@@]4([H])O)[C@]([H])(O)[C@@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O,C30H52O23S3,DB01719,Thio-Maltopentaose
[H]N(\C(=C/C1=CC=C(OC2=CC=CC=C2Br)C=C1)C(O)=O)C(=O)C1=CC=CC=C1,C22H16BrNO4,DB01720,(2Z)-2-(Benzoylamino)-3-[4-(2-bromophenoxy)phenyl]acrylic acid
[H]N([C@@H]1[C@H](O)CC2=CC=CC=C12)C(=O)[C@H](C[C@H](O)CN1CCN(CC2=CC3=C(OCO3)C=C2)C[C@H]1C(=O)N([H])C(C)(C)C)[C@H](C)C1=CC=CC=C1,C39H50N4O6,DB01721,"N-[2-hydroxy-1-indanyl]-5-[(2-tertiarybutylaminocarbonyl)-4(benzo[1,3]dioxol-5-ylmethyl)-piperazino]-4-hydroxy-2-(1-phenylethyl)-pentanamide"
[H][C@](CCC1=CC(OC)=C(OC)C=C1)(OC(=O)[C@]1([H])CCCCN1C(=O)[C@@]([H])(CC)C1=CC(OC)=C(OC)C(OC)=C1)C1=CC(OCC(O)=O)=CC=C1,C38H47NO11,DB01723,"{3-[3-(3,4-Dimethoxy-Phenyl)-1-(1-{1-[2-(3,4,5-Trimethoxy-Phenyl)-Butyryl]-Piperidin-2yl}-Vinyloxy)-Propyl]-Phenoxy}-Acetic Acid"
C[C@@H](O)[C@H](N)CO,C4H11NO2,DB01724,L-Threoninol
NC(=N)C1=CC2=C(NC(=N2)C2=CC=CC(C3=CC=CC=C3)=C2O)C=C1,C20H16N4O,DB01725,"2-{2-hydroxy-[1,1'-biphenyl]-3-yl}-1H-1,3-benzodiazole-5-carboximidamide"
NC1=CC=CC=C1O,C6H7NO,DB01726,2-Aminophenol
O[C@@H]([C@H](CC(O)=O)C(O)=O)C(O)=O,C6H8O7,DB01727,Isocitric Acid
[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCC,C37H74NO8P,DB01728,"1,2-dihexadecanoyl-sn-glycero-3-phosphoethanolamine"
O[C@@H]1[C@@H](O)[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@@H](O)[C@H]1OP(O)(O)=O,C6H15O15P3,DB01729,"1D-myo-inositol 1,3,4-trisphosphate"
CN(C)C[C@H](O)CN1C2=CC=C(Br)C=C2C2=C1C=CC(Br)=C2,C17H18Br2N2O,DB01731,(S)-wiskostatin
O[C@@H]1[C@@H](O)[C@@H](COC2=CC=CC=C2)N(CC2=CC=CC=C2)C(=O)N(CC2=CC=CC=C2)[C@@H]1COC1=CC=CC=C1,C33H34N2O5,DB01732,"(4R,5S,6S,7R)-1,3-dibenzyl-4,7-bis(phenoxymethyl)-5,6-dihydroxy-1,3 diazepan-2-one"
C[C@@H](OP(O)(O)=O)C(O)=O,C3H7O6P,DB01733,L-Phospholactate
OC(=O)C(=O)NC1=CC2=C(C=CC=C2)C=C1C(O)=O,C13H9NO5,DB01734,3-(Oxalyl-Amino)-Naphthalene-2-Carboxylic Acid
[NH3+][C@H](CCl)C([O-])=O,C3H6ClNO2,DB01735,3-Chloroalaninate
CCCCCCCCCCCC(=O)NCCC[N+](C)(C)[O-],C17H36N2O2,DB01736,[3-(Dodecanoylamino)Propyl](Hydroxy)Dimethylammonium
[H][C@@](CC1=CC=CC(=C1)C(N)=N)(NC(=O)CNS(=O)(=O)C1=CC=C(C)C=C1)C(=O)OC,C20H24N4O5S,DB01737,"Nalpha-(2-Naphthylsulfonylglycyl)-3-Amidino-D,L-Phenylalanine-Isopropylester"
NCCOP(O)(O)=O,C2H8NO4P,DB01738,Phosphorylcolamine
CC[C@@H](C)[C@H](N)C(O)=O,C6H13NO2,DB01739,L-alloisoleucine
[H]N([H])C1=NC(CCCC)=C(CCC)[Se]1,C10H18N2Se,DB01740,"4-butyl-5-propyl-1,3-selenazol-2-amine"
NC(=[NH2+])C1=CC=C2NC(=NC2=C1)C1=CC(=CC(=C1[O-])C1=C(F)C=CC=C1)[C@@H](CC([O-])=O)C([O-])=O,C24H17FN4O5,DB01741,CRA_17693
C[C@@H]1CCCN(C1)C(C)=O,C8H15NO,DB01742,(3r)-1-Acetyl-3-Methylpiperidine
[H][C@@]12CC[C@@](C)(C(=O)C1)C2(C)C,C10H16O,DB01744,Camphor
COC(=O)C1CCN(CC1)C(=O)[C@H](CC1=CC=CC(=C1)C(N)=N)NS(=O)(=O)C1=CC=C2C=CC=CC2=C1,C27H30N4O5S,DB01745,N-Alpha-(2-Naphthylsulfonyl)-N(3-Amidino-L-Phenylalaninyl)Isopipecolinic Acid Methyl Ester
CC(C)C[C@@H](N)C(O)=O,C6H13NO2,DB01746,D-Leucine
[Fe+3].[H][C@@]1(CCCN([O-])C(=O)\C=C(/C)CCO)NC(=O)[C@]([H])(CCCN([O-])C(=O)\C=C(/C)CCOC(=O)[C@H](CCCN([O-])C(=O)\C=C(/C)CCO)NC(C)=O)NC1=O,C35H53FeN6O13,DB01747,Coprogen
NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCC1=CC=CC=C1,C14H14N2O3S,DB01748,N-Benzyl-4-Sulfamoyl-Benzamide
COCCOC,C4H10O2,DB01749,"1,2-Dimethoxyethane"
OC(=O)CC1=C2C=CC=CC2=CC=C1,C12H10O2,DB01750,1-naphthaleneacetic acid
OC(=O)CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1,C14H8I4O4,DB01751,Tetraiodothyroacetic acid
N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N)N=CN=C12)C(O)=O,C14H20N6O5S,DB01752,S-adenosyl-L-homocysteine
NC(=O)[C@H]1C=[N+](C=CC1=O)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](OP(O)(O)=O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O,C21H29N7O18P3,DB01753,4-oxo-nicotinamide-adenine dinucleotide phosphate
CN1C(=O)C(O)=C(O)C2=CC=CC=C12,C10H9NO3,DB01754,"3,4-Dihydroxy-1-Methylquinolin-2(1h)-One"
[H]N([H])[C@@H]([C@@H](C)CC)C(=O)N([H])S(=O)(=O)N([H])C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N=CN=C12)N([H])[H],C16H26N8O6S,DB01755,N-[Isoleucinyl]-N'-[adenosyl]-diaminosufone
O[C@@H](COP(O)(O)=O)[C@@H](O)C(O)=O,C4H9O8P,DB01756,4-phospho-L-threonic acid
N[C@@H](CC1=CC=C(O)C(I)=C1)C(O)=O,C9H10INO3,DB01758,3-Iodo-Tyrosine
OCC1=CC(=O)C(O)=CO1,C6H6O4,DB01759,Kojic acid
COC1=NC=CN=C1C(C)C,C8H12N2O,DB01760,2-Methoxy-3-Isopropylpyrazine
C[C@H](NC1=NC(=CC=N1)C1=C(N=C(C2CCNCC2)N1C)C1=CC=CC(=C1)C(F)(F)F)C1=CC=CC=C1,C28H29F3N6,DB01761,4-[5-[2-(1-phenyl-ethylamino)-pyrimidin-4-yl]-1-methyl-4-(3-trifluoromethylphenyl)-1H-imidazol-2-yl]-piperidine
CC(=O)CC(O)=O,C4H6O3,DB01762,Acetoacetic acid
[H][C@]1(COP(O)(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])([N+]3=CC=CC(=C3)C([S-])=N)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(OP(O)(O)=O)[C@]1([H])O,C21H28N7O16P3S,DB01763,7-thionicotinamide-adenine-dinucleotide phosphate
CCN(CC)CCS(=O)(=O)[C@@H]1CCN2[C@H]1C(=O)O[C@H](C(C)C)[C@H](C)\C=C\C(=O)NC\C=C\C(\C)=C\[C@@H](O)CC(=O)CC1=NC(=CO1)C2=O,C34H50N4O9S,DB01764,Dalfopristin
OC(=O)CC1=C2NC(=O)C3=CC=CC=C3N2C2=C1C=CC=C2,C17H12N2O3,DB01765,"(5-hydroxyindolo[1,2-a]quinazolin-7-yl)acetic acid"
[H][C@](N)(CC1=CC=C2C=CC=CC2=C1)C(O)=O,C13H13NO2,DB01766,Beta-(2-Naphthyl)-Alanine
NC(=N)C1=CC2=C(NC(CC3=NC4=C(N3)C=CC=C4)=N2)C=C1,C16H14N6,DB01767,Hemi-Babim
[H]N([C@@H]1[C@@H](O)C[C@@](OC2=CC3=C(C=C2)C(C)=CC(=O)O3)(O[C@@]1([H])[C@H](O)[C@H](O)CO)C(O)=O)C(C)=O,C21H25NO11,DB01768,Methylumbelliferyl sialic acid
NC(=[NH2+])C1=C(Cl)C=C2NC(=CC2=C1)C1=CC=CC(OC2CCCC2)=C1[O-],C20H20ClN3O2,DB01771,CRA_10991
[H][C@@](O)(CO)CNC1=CC=CC(=C1)C1=C(C(=O)NC1=O)C1=CN(C)C2=CC=C(F)C=C12,C22H20FN3O4,DB01772,"3-[3-(2,3-Dihydroxy-Propylamino)-Phenyl]-4-(5-Fluoro-1-Methyl-1h-Indol-3-Yl)-Pyrrole-2,5-Dione"
CN(CCCC1CCCCC1)C(=O)[C@H](CCC(O)=O)NC(=O)N(CC(O)=O)CC1=CC=C(OP(O)(O)=O)C=C1,C25H38N3O10P,DB01773,4-[3-carboxymethyl-3-(4-phosphonooxy-benzyl)-ureido]-4-[(3-cyclohexyl-propyl)-methyl-carbamoyl]butyric acid
NC1=C2N=CN([C@@H]3O[C@H](CO[P@](O)(=O)O[P@](O)(=O)O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H]3O)C2=NC=N1,C16H25N5O15P2,DB01774,Adenosine-5'-Monophosphate Glucopyranosyl-Monophosphate Ester
OCC(=O)CO,C3H6O3,DB01775,Dihydroxyacetone
CC1=CC=CC(O)=C1,C7H8O,DB01776,M-Cresol
[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OCC(C)(C)[C@@H](O)C(=O)N([H])CCC(=O)N([H])CCSCCCCC(=O)N([H])CCC4=CN([H])C5=CC=CC=C45)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1,C36H54N9O17P3S,DB01777,CoA-S-trimethylene-acetyl-tryptamine
CN1C2=C(NC(=N)N2)C(=O)N(C)C1=O,C7H9N5O2,DB01778,8-Aminotheophylline
OCC(CO)OP(O)(O)=O,C3H9O6P,DB01779,Glycerol 2-phosphate
[H]\C1=C2/[C@@]([H])(COC)CC[C@@]2([H])[C@@]([H])(C)[C@@]([H])(O)[C@]([H])(O[C@@]2([H])O[C@]([H])(COC(C)(C)C=C)[C@@]([H])(O)[C@]([H])(OC(C)=O)[C@@]2([H])O)C2=C(C[C@]([H])(O)[C@]12C)[C@]([H])(C)COC(C)=O,C36H56O12,DB01780,Fusicoccin
O=C1C2=CC=CC3=C2C(=NN3)C2=C1C=CC=C2,C14H8N2O,DB01782,Pyrazolanthrone
CC(C)(CO)[C@@H](O)C(=O)NCCC(O)=O,C9H17NO5,DB01783,Pantothenic acid
NS(=O)(=O)C1=CC=C(F)C=C1,C6H6FNO2S,DB01784,4-Flourobenzenesulfonamide
CC(C)=CCO[P@](O)(=O)OP(O)(O)=O,C5H12O7P2,DB01785,Dimethylallyl Diphosphate
C[C@@H](N)C(O)=O,C3H7NO2,DB01786,D-Alanine
CC1=NC(=N)C(=C)C=N1,C6H7N3,DB01788,2-methyl-5-methylidenepyrimidin-4-imine
[H][C@]1(N)C=C(CO)C[C@]([H])(O)[C@@]1([H])O,C7H13NO3,DB01789,"1-Amino-2,3-Dihydroxy-5-Hydroxymethyl Cyclohex-5-Ene"
NC1=C2N=CN([C@@H]3O[C@@H]4CO[P@](S)(=O)O[C@H]4[C@H]3O)C2=NC=N1,C10H12N5O5PS,DB01790,(Rp)-cAMPS
COC1=CC=C(C=C1OC1CCCC1)C(=O)NC1=C(Cl)C=NC=C1Cl,C18H18Cl2N2O3,DB01791,Piclamilast
